117.154.89.17 - - [19/Mar/2021:20:40:18 +0800] "GET /api/v1/study/data/?degree_id=1 HTTP/1.1" 200 112 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
117.154.89.17 - - [19/Mar/2021:20:40:18 +0800] "GET /api/v1/study/degrees/1/?degree_id=1 HTTP/1.1" 200 1900 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
117.154.89.17 - - [19/Mar/2021:20:40:20 +0800] "GET /api/v1/study/module/degree/96223/?courseType=degree&id=96223 HTTP/1.1" 200 3354 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
14.16.67.32 - - [19/Mar/2021:20:40:22 +0800] "GET /api/v1/auth/token/ HTTP/1.1" 200 29 "https://m.luffycity.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 MQQBrowser/11.3.0 Mobile/15E148 Safari/604.1 QBWebViewUA/2 QBWebViewType/1 WKType/1" 
117.154.89.17 - - [19/Mar/2021:20:40:24 +0800] "OPTIONS /api/v1/comment/?section_id=30888&limit=10&offset=0 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
117.154.89.17 - - [19/Mar/2021:20:40:24 +0800] "OPTIONS /api/v1/survey/section/30888/?sectionId=30888 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
117.154.89.17 - - [19/Mar/2021:20:40:25 +0800] "GET /api/v1/survey/section/30888/?sectionId=30888 HTTP/1.1" 200 10 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
117.154.89.17 - - [19/Mar/2021:20:40:25 +0800] "GET /api/v1/comment/?section_id=30888&limit=10&offset=0 HTTP/1.1" 200 1641 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
117.154.89.17 - - [19/Mar/2021:20:40:34 +0800] "GET /api/v1/play/sections/?section_id=30888 HTTP/1.1" 200 3337 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
117.154.89.17 - - [19/Mar/2021:20:40:34 +0800] "GET /api/v1/play/30888/?play_id=30888 HTTP/1.1" 200 396 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
222.20.78.134 - - [19/Mar/2021:20:40:35 +0800] "OPTIONS /api/v1/survey/section/14271/?sectionId=14271 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
222.20.78.134 - - [19/Mar/2021:20:40:35 +0800] "OPTIONS /api/v1/play/14271/?play_id=14271 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
222.20.78.134 - - [19/Mar/2021:20:40:35 +0800] "GET /api/v1/survey/section/14271/?sectionId=14271 HTTP/1.1" 200 32 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
222.20.78.134 - - [19/Mar/2021:20:40:36 +0800] "GET /api/v1/play/sections/?section_id=14271 HTTP/1.1" 200 6358 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
182.91.179.149 - - [19/Mar/2021:20:40:54 +0800] "GET /api/v1/play/28664/?play_id=28664 HTTP/1.1" 200 418 "https://m.luffycity.com/play/28663" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Mobile/15E148 Safari/604.1" 
183.199.204.54 - - [19/Mar/2021:20:40:55 +0800] "OPTIONS /api/v1/play/sections/?section_id=6496 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54" 
